descriptorID	number	name	uniqueID
13813	L01.700.508.100.710	Therapy, Computer-Assisted	D013813
4360	L01.700.508.100.710.180	Drug Therapy, Computer-Assisted	D004360
11881	L01.700.508.100.710.600	Radiotherapy, Computer-Assisted	D011881
20266	L01.700.508.100.710.600.550	Radiotherapy, Conformal	D020266
50397	L01.700.508.100.710.600.550.700	Radiotherapy, Intensity-Modulated	D050397
11880	L01.700.508.100.710.600.608	Radiotherapy Planning, Computer-Assisted	D011880
25321	L01.700.508.100.710.800	Surgery, Computer-Assisted	D025321
3661	L01.700.508.190	Decision Support Techniques	D003661
3627	L01.700.508.190.380	Data Interpretation, Statistical	D003627
16247	L01.700.508.280	Information Storage and Retrieval	D016247
16240	L01.700.508.280.400	Grateful Med	D016240
8523	L01.700.508.280.710	MEDLARS	D008523
16239	L01.700.508.280.710.500	MEDLINE	D016239
49293	L01.700.508.280.730	MedlinePlus	D049293
39781	L01.700.508.280.750	PubMed	D039781
16239	L01.700.508.280.750.500	MEDLINE	D016239
7256	L01.700.508.300	Information Systems	D007256
2984	L01.700.508.300.110	Clinical Laboratory Information Systems	D002984
19058	L01.700.508.300.184	Community Networks	D019058
19992	L01.700.508.300.188	Databases as Topic	D019992
16206	L01.700.508.300.188.300	Databases, Bibliographic	D016206
39781	L01.700.508.300.188.300.650	PubMed	D039781
16239	L01.700.508.300.188.300.650.500	MEDLINE	D016239
16208	L01.700.508.300.188.400	Databases, Factual	D016208
30541	L01.700.508.300.188.400.325	Databases, Genetic	D030541
30561	L01.700.508.300.188.400.325.630	Databases, Nucleic Acid	D030561
30562	L01.700.508.300.188.400.325.710	Databases, Protein	D030562
16749	L01.700.508.300.188.400.600	National Practitioner Data Bank	D016749
53443	L01.700.508.300.188.400.905	Visible Human Projects	D053443
20000	L01.700.508.300.190	Decision Support Systems, Clinical	D020000
40362	L01.700.508.300.314	Geographic Information Systems	D040362
6751	L01.700.508.300.408	Hospital Information Systems	D006751
50316	L01.700.508.300.408.600	Medical Order Entry Systems	D050316
16490	L01.700.508.300.420	Integrated Advanced Information Management Systems	D016490
51188	L01.700.508.300.550	Knowledge Bases	D051188
8331	L01.700.508.300.680	Management Information Systems	D008331
555	L01.700.508.300.680.030	Ambulatory Care Information Systems	D000555
2984	L01.700.508.300.680.065	Clinical Laboratory Information Systems	D002984
16303	L01.700.508.300.680.085	Clinical Pharmacy Information Systems	D016303
3628	L01.700.508.300.680.110	Database Management Systems	D003628
3660	L01.700.508.300.680.135	Decision Support Systems, Management	D003660
49228	L01.700.508.300.680.350	Healthcare Common Procedure Coding System	D049228
6751	L01.700.508.300.680.360	Hospital Information Systems	D006751
50316	L01.700.508.300.680.360.450	Medical Order Entry Systems	D050316
9870	L01.700.508.300.680.360.500	Operating Room Information Systems	D009870
10562	L01.700.508.300.680.800	Personnel Staffing and Scheduling Information Systems	D010562
11873	L01.700.508.300.680.850	Radiology Information Systems	D011873
16347	L01.700.508.300.695	Medical Records Systems, Computerized	D016347
50316	L01.700.508.300.695.600	Medical Order Entry Systems	D050316
8523	L01.700.508.300.710	MEDLARS	D008523
16239	L01.700.508.300.710.500	MEDLINE	D016239
9862	L01.700.508.300.742	Online Systems	D009862
46609	L01.700.508.300.742.470	Libraries, Digital	D046609
39781	L01.700.508.300.742.650	PubMed	D039781
16239	L01.700.508.300.742.650.500	MEDLINE	D016239
11873	L01.700.508.300.780	Radiology Information Systems	D011873
17010	L01.700.508.300.790	Reminder Systems	D017010
8492	L01.700.568	Medical Informatics Computing	D008492
10363	L01.725	Pattern Recognition, Automated	D010363
16571	L01.725.500	Neural Networks (Computer)	D016571
11643	L01.737	Publishing	D011643
22126	L01.737.030	Access to Information	D022126
1870	L01.737.150	Book Industry	D001870
1875	L01.737.150.317	Bookbinding	D001875
1879	L01.737.150.340	Bookselling	D001879
1872	L01.737.150.340.250	Book Prices	D001872
3309	L01.737.360	Copyright	D003309
15713	L01.737.471	Duplicate Publication as Topic	D015713
35081	L01.737.484	Editorial Policies	D035081
20452	L01.737.498	Journalism	D020452
7598	L01.737.498.500	Journalism, Dental	D007598
18156	L01.737.498.550	Journalism, Medical	D018156
17712	L01.737.640	Peer Review, Research	D017712
15714	L01.737.684	Plagiarism	D015714
11327	L01.737.787	Printing	D011327
17594	L01.737.813	Publication Bias	D017594
12180	L01.737.840	Retraction of Publication as Topic	D012180
13597	L01.906	Systems Analysis	D013597
9874	L01.906.575	Operations Research	D009874
9010	L01.906.575.422	Monte Carlo Method	D009010
11338	L01.906.575.622	Probability Theory	D011338
11382	L01.906.575.748	Programming, Linear	D011382
18511	L01.906.787	Systems Integration	D018511
9272	M01	Persons	D009272
23	M01.050	Abortion Applicants	D000023
32721	M01.055	Adult Children	D032721
9273	M01.060	Age Groups	D009273
293	M01.060.057	Adolescent	D000293
328	M01.060.116	Adult	D000328
368	M01.060.116.100	Aged	D000368
369	M01.060.116.100.080	Aged, 80 and over	D000369
16330	M01.060.116.100.540	Frail Elderly	D016330
8875	M01.060.116.630	Middle Aged	D008875
55815	M01.060.116.815	Young Adult	D055815
2648	M01.060.406	Child	D002648
2675	M01.060.406.448	Child, Preschool	D002675
7223	M01.060.703	Infant	D007223
7231	M01.060.703.520	Infant, Newborn	D007231
7230	M01.060.703.520.460	Infant, Low Birth Weight	D007230
7236	M01.060.703.520.460.560	Infant, Small for Gestational Age	D007236
19102	M01.060.703.520.460.600	Infant, Very Low Birth Weight	D019102
52577	M01.060.703.520.460.600.500	Infant, Extremely Low Birth Weight	D052577
7233	M01.060.703.520.500	Infant, Postmature	D007233
7234	M01.060.703.520.520	Infant, Premature	D007234
17028	M01.085	Caregivers	D017028
2670	M01.097	Child, Abandoned	D002670
2671	M01.102	Child, Exceptional	D002671
2672	M01.102.350	Child, Gifted	D002672
16241	M01.106	Child of Impaired Parents	D016241
54540	M01.108	Child, Orphaned	D054540
2676	M01.111	Child, Unwanted	D002676
3253	M01.120	Consultants	D003253
19548	M01.135	Crime Victims	D019548
54523	M01.135.500	Adult Survivors of Child Abuse	D054523
6233	M01.150	Disabled Persons	D006233
674	M01.150.100	Amputees	D000674
19988	M01.150.200	Disabled Children	D019988
19986	M01.150.400	Hearing Impaired Persons	D019986
19989	M01.150.600	Mentally Disabled Persons	D019989
28642	M01.150.725	Mentally Ill Persons	D028642
19987	M01.150.850	Visually Impaired Persons	D019987
55030	M01.169	Drug Users	D055030
54242	M01.189	Emigrants and Immigrants	D054242
5197	M01.228	Famous Persons	D005197
33062	M01.252	Friends	D033062
18577	M01.276	Homebound Persons	D018577
6703	M01.325	Homeless Persons	D006703
18453	M01.325.400	Homeless Youth	D018453
33221	M01.352	Jehovah's Witnesses	D033221
7872	M01.380	Legal Guardians	D007872
19727	M01.380.600	Proxy	D019727
17057	M01.385	Medically Uninsured	D017057
8571	M01.390	Men	D008571
9727	M01.390.660	Nurses, Male	D009727
8611	M01.395	Mentors	D008611
33242	M01.416	Minors	D033242
9099	M01.438	Multiple Birth Offspring	D009099
11783	M01.438.486	Quadruplets	D011783
11811	M01.438.587	Quintuplets	D011811
14310	M01.438.768	Triplets	D014310
14427	M01.438.873	Twins	D014427
14429	M01.438.873.920	Twins, Dizygotic	D014429
14430	M01.438.873.940	Twins, Monozygotic	D014430
9274	M01.526	Occupational Groups	D009274
288	M01.526.070	Administrative Personnel	D000288
6270	M01.526.070.490	Health Facility Administrators	D006270
6740	M01.526.070.490.490	Hospital Administrators	D006740
16542	M01.526.070.490.490.100	Chief Executive Officers, Hospital	D016542
9718	M01.526.070.670	Nurse Administrators	D009718
8486	M01.526.070.700	Physician Executives	D008486
14341	M01.526.070.940	Trustees	D014341
2977	M01.526.213	Clergy	D002977
26822	M01.526.276	Ethicists	D026822
5178	M01.526.339	Faculty	D005178
5179	M01.526.339.273	Faculty, Dental	D005179
5180	M01.526.339.373	Faculty, Medical	D005180
5181	M01.526.339.473	Faculty, Nursing	D005181
5551	M01.526.407	Foreign Professional Personnel	D005551
5550	M01.526.407.435	Foreign Medical Graduates	D005550
6282	M01.526.485	Health Personnel	D006282
488	M01.526.485.067	Allied Health Personnel	D000488
17750	M01.526.485.067.040	Animal Technicians	D017750
3150	M01.526.485.067.080	Community Health Aides	D003150
3727	M01.526.485.067.105	Dental Auxiliaries	D003727
3726	M01.526.485.067.105.250	Dental Assistants	D003726
3756	M01.526.485.067.105.376	Dental Hygienists	D003756
3800	M01.526.485.067.105.503	Dental Technicians	D003800
3835	M01.526.485.067.105.751	Denturists	D003835
4634	M01.526.485.067.150	Emergency Medical Technicians	D004634
18576	M01.526.485.067.350	Home Health Aides	D018576
8497	M01.526.485.067.550	Medical Record Administrators	D008497
8502	M01.526.485.067.600	Medical Secretaries	D008502
8496	M01.526.485.067.600.630	Medical Receptionists	D008496
9728	M01.526.485.067.652	Nurses' Aides	D009728
11566	M01.526.485.067.652.628	Psychiatric Aides	D011566
9872	M01.526.485.067.700	Operating Room Technicians	D009872
10596	M01.526.485.067.735	Pharmacists' Aides	D010596
10823	M01.526.485.067.740	Physician Assistants	D010823
9881	M01.526.485.067.740.690	Ophthalmic Assistants	D009881
10370	M01.526.485.067.740.750	Pediatric Assistants	D010370
54814	M01.526.485.133	Anatomists	D054814
17028	M01.526.485.200	Caregivers	D017028
3334	M01.526.485.230	Coroners and Medical Examiners	D003334
3797	M01.526.485.290	Dental Staff	D003797
3798	M01.526.485.290.490	Dental Staff, Hospital	D003798
3815	M01.526.485.330	Dentists	D003815
3816	M01.526.485.330.310	Dentists, Women	D003816
5179	M01.526.485.360	Faculty, Dental	D005179
5180	M01.526.485.375	Faculty, Medical	D005180
5181	M01.526.485.390	Faculty, Nursing	D005181
40441	M01.526.485.410	Health Educators	D040441
6270	M01.526.485.430	Health Facility Administrators	D006270
6740	M01.526.485.430.490	Hospital Administrators	D006740
16542	M01.526.485.430.490.100	Chief Executive Officers, Hospital	D016542
16357	M01.526.485.490	Infection Control Practitioners	D016357
17056	M01.526.485.510	Laboratory Personnel	D017056
8503	M01.526.485.630	Medical Staff	D008503
8505	M01.526.485.630.490	Medical Staff, Hospital	D008505
20445	M01.526.485.630.490.400	Hospitalists	D020445
9726	M01.526.485.650	Nurses	D009726
9718	M01.526.485.650.580	Nurse Administrators	D009718
9719	M01.526.485.650.600	Nurse Anesthetists	D009719
9720	M01.526.485.650.610	Nurse Clinicians	D009720
9721	M01.526.485.650.620	Nurse Midwives	D009721
9722	M01.526.485.650.640	Nurse Practitioners	D009722
9727	M01.526.485.650.670	Nurses, Male	D009727
9740	M01.526.485.680	Nursing Staff	D009740
9741	M01.526.485.680.490	Nursing Staff, Hospital	D009741
10564	M01.526.485.740	Personnel, Hospital	D010564
3798	M01.526.485.740.322	Dental Staff, Hospital	D003798
6740	M01.526.485.740.380	Hospital Administrators	D006740
16542	M01.526.485.740.380.100	Chief Executive Officers, Hospital	D016542
6758	M01.526.485.740.400	Hospital Volunteers	D006758
6741	M01.526.485.740.400.375	Hospital Auxiliaries	D006741
8505	M01.526.485.740.422	Medical Staff, Hospital	D008505
20445	M01.526.485.740.422.400	Hospitalists	D020445
9741	M01.526.485.740.523	Nursing Staff, Hospital	D009741
10595	M01.526.485.780	Pharmacists	D010595
8486	M01.526.485.800	Physician Executives	D008486
10820	M01.526.485.810	Physicians	D010820
5550	M01.526.485.810.390	Foreign Medical Graduates	D005550
20445	M01.526.485.810.580	Hospitalists	D020445
54538	M01.526.485.810.675	Occupational Health Physicians	D054538
55360	M01.526.485.810.722	Osteopathic Physicians	D055360
10821	M01.526.485.810.770	Physicians, Family	D010821
10822	M01.526.485.810.820	Physicians, Women	D010822
18634	M01.526.485.905	Veterinarians	D018634
33241	M01.526.520	Lawyers	D033241
16245	M01.526.555	Librarians	D016245
8889	M01.526.625	Military Personnel	D008889
8921	M01.526.682	Missions and Missionaries	D008921
16495	M01.526.760	Police	D016495
12108	M01.526.839	Research Personnel	D012108
10290	M01.620	Parents	D010290
5220	M01.620.390	Fathers	D005220
9035	M01.620.630	Mothers	D009035
15406	M01.620.785	Single Parent	D015406
13533	M01.620.892	Surrogate Mothers	D013533
10361	M01.643	Patients	D010361
298	M01.643.050	Adolescent, Hospitalized	D000298
299	M01.643.154	Adolescent, Institutionalized	D000299
2673	M01.643.259	Child, Hospitalized	D002673
2674	M01.643.364	Child, Institutionalized	D002674
7297	M01.643.470	Inpatients	D007297
10045	M01.643.630	Outpatients	D010045
10352	M01.643.673	Patient Dropouts	D010352
17741	M01.643.836	Survivors	D017741
54523	M01.643.836.199	Adult Survivors of Child Abuse	D054523
20276	M01.643.836.400	HIV Long-Term Survivors	D020276
44382	M01.686	Population Groups	D044382
44469	M01.686.508	Continental Population Groups	D044469
44383	M01.686.508.100	African Continental Ancestry Group	D044383
1741	M01.686.508.100.100	African Americans	D001741
44467	M01.686.508.150	American Native Continental Ancestry Group	D044467
7197	M01.686.508.150.575	Indians, Central American	D007197
7198	M01.686.508.150.600	Indians, North American	D007198
7199	M01.686.508.150.625	Indians, South American	D007199
4930	M01.686.508.150.675	Inuits	D004930
44466	M01.686.508.200	Asian Continental Ancestry Group	D044466
1213	M01.686.508.200.100	Asian Americans	D001213
44465	M01.686.508.400	European Continental Ancestry Group	D044465
44468	M01.686.508.600	Oceanic Ancestry Group	D044468
5006	M01.686.754	Ethnic Groups	D005006
1741	M01.686.754.100	African Americans	D001741
18912	M01.686.754.167	Arabs	D018912
1213	M01.686.754.225	Asian Americans	D001213
6178	M01.686.754.283	Gypsies	D006178
6630	M01.686.754.441	Hispanic Americans	D006630
17058	M01.686.754.441.500	Mexican Americans	D017058
4930	M01.686.754.520	Inuits	D004930
7585	M01.686.754.600	Jews	D007585
11329	M01.729	Prisoners	D011329
12036	M01.755	Refugees	D012036
12108	M01.770	Research Personnel	D012108
18480	M01.770.100	Astronauts	D018480
35842	M01.774	Research Subjects	D035842
12747	M01.778	Sexual Partners	D012747
35781	M01.781	Siblings	D035781
12847	M01.785	Single Person	D012847
18454	M01.816	Spouses	D018454
13334	M01.848	Students	D013334
13332	M01.848.602	Student Dropouts	D013332
13336	M01.848.769	Students, Health Occupations	D013336
13335	M01.848.769.519	Students, Dental	D013335
13337	M01.848.769.602	Students, Medical	D013337
13338	M01.848.769.685	Students, Nursing	D013338
13339	M01.848.769.768	Students, Pharmacy	D013339
13340	M01.848.769.851	Students, Premedical	D013340
40443	M01.848.769.925	Students, Public Health	D040443
17741	M01.860	Survivors	D017741
20276	M01.860.400	HIV Long-Term Survivors	D020276
19452	M01.873	Terminally Ill	D019452
14019	M01.898	Tissue Donors	D014019
1782	M01.898.313	Blood Donors	D001782
19520	M01.898.656	Living Donors	D019520
14171	M01.920	Transients and Migrants	D014171
14728	M01.930	Veterans	D014728
14789	M01.935	Visitors to Patients	D014789
14838	M01.955	Voluntary Workers	D014838
6758	M01.955.473	Hospital Volunteers	D006758
6741	M01.955.473.375	Hospital Auxiliaries	D006741
35862	M01.965	Vulnerable Populations	D035862
14930	M01.975	Women	D014930
18585	M01.975.155	Battered Women	D018585
3816	M01.975.310	Dentists, Women	D003816
10822	M01.975.790	Physicians, Women	D010822
37841	M01.975.807	Pregnant Women	D037841
14931	M01.975.825	Women, Working	D014931
11154	N01	Population Characteristics	D011154
3710	N01.224	Demography	D003710
17677	N01.224.033	Age Distribution	D017677
19352	N01.224.175	Censuses	D019352
5006	N01.224.317	Ethnic Groups	D005006
5191	N01.224.361	Family Characteristics	D005191
1721	N01.224.361.150	Birth Intervals	D001721
1722	N01.224.361.160	Birth Order	D001722
17533	N01.224.361.500	Marital Status	D017533
4243	N01.224.361.500.300	Divorce	D004243
8393	N01.224.361.500.500	Marriage	D008393
12847	N01.224.361.500.725	Single Person	D012847
15406	N01.224.361.500.725.700	Single Parent	D015406
17805	N01.224.361.500.862	Widowhood	D017805
6304	N01.224.425	Health Status	D006304
15577	N01.224.425.350	Geriatric Assessment	D015577
54624	N01.224.425.437	Health Status Disparities	D054624
9752	N01.224.425.525	Nutritional Status	D009752
11156	N01.224.600	Population Density	D011156
11157	N01.224.625	Population Dynamics	D011157
4641	N01.224.625.350	Emigration and Immigration	D004641
19456	N01.224.625.400	Health Transition	D019456
11155	N01.224.625.650	Population Control	D011155
11158	N01.224.625.660	Population Growth	D011158
44382	N01.224.708	Population Groups	D044382
12111	N01.224.791	Residence Characteristics	D012111
2391	N01.224.791.200	Catchment Area (Health)	D002391
6798	N01.224.791.400	Housing	D006798
16852	N01.224.791.400.410	Housing for the Elderly	D016852
11638	N01.224.791.400.650	Public Housing	D011638
12113	N01.224.791.700	Residential Mobility	D012113
17678	N01.224.803	Sex Distribution	D017678
12744	N01.224.803.815	Sex Ratio	D012744
14798	N01.224.935	Vital Statistics	D014798
8017	N01.224.935.464	Life Expectancy	D008017
